"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"5340ad2f-b9b1-49ee-bb7a-515816fa4b95","SPJGI4646183","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.210047803","150.984325032","GDA94","-34.210047802","150.984325032","","10.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","263.0","263.0","","","","COND;OJKP98031703","2012","08","23","2012-08-23","","HumanObservation","HumanObservation","present","","","","true","true"
"4f7bc918-0dd2-4de1-8fe0-2ffcc9eb5afc","NSW332403","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.673428314","150.65950731","GDA94","-34.67342831","150.65950731","","1000.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","565.0","565.0","","","","NSWOBS-03354","1988","08","03","1988-08-03","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"4d63e53c-d1aa-40e9-a9fd-31e3cd64df26","SDMPI0262758","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.251664741","150.942901512","GDA94","-34.25166474","150.942901512","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPJG05110700","2005","08","03","2005-08-03","","HumanObservation","HumanObservation","present","","","","true","true"
"4a66ef14-0a81-4136-9631-b624ff981c19","SDMPI0262756","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.247129088","150.956887919","GDA94","-34.247129087","150.956887919","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPJG05110700","2005","08","02","2005-08-02","","HumanObservation","HumanObservation","present","","","","true","true"
"480878c0-1b84-45e2-b17b-a7e39b09e505","SPJGI3347920","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.147602263","151.067159141","GDA94","-34.147602262","151.067159141","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","180.0","180.0","","","","NAGP","1998","08","27","1998-08-27","","HumanObservation","HumanObservation","present","","","","true","true"
"46b1d77f-40b5-4773-ab10-6551a85bedf1","SPJGI2622356","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.055612351","151.066000633","GDA94","-34.05561235","151.066000633","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","70.0","70.0","","","","ASHEM;VEG-RPHE;VEG-AKKP","1989","08","24","1989-08-24","","HumanObservation","HumanObservation","present","","","","true","true"
"464a899f-86fd-4b4a-b682-6bbe06bd936a","SPJGI2626459","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.135454922","151.040327088","GDA94","-34.135454921","151.040327088","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","150.0","150.0","","","","NAGP;VEG-AKKP","1993","08","31","1993-08-31","","HumanObservation","HumanObservation","present","","","","true","true"
"45e067d4-074c-412a-ad7c-34d7db2581e7","NSW 245989","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","Entrance to Carrington Falls.","-34.6300000000","150.6700000000","","-34.63","150.67","","","Australia","New South Wales","Kiama (A)","","Sydney Basin","","","","","","Abell, P.G.","1985","08","15","1985-08-15","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"45bf8998-125b-404c-811b-2fae5d671193","SDMPI0262753","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.263460408","150.957046625","GDA94","-34.263460407","150.957046625","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPJG05110700","2005","08","03","2005-08-03","","HumanObservation","HumanObservation","present","","","","true","true"
"4123bcba-fbc9-46a5-9d69-b3b248523415","NSW 332403","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","1.45 km at 168 from Gerringong Falls","-34.6750000000","150.6583333000","","-34.675","150.6583333","","1000.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","565.0","565.0","","","","Crawford, I.","1988","08","03","1988-08-03","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"38b9bc37-3d4b-42f5-afae-5753ef5ab0ba","SPJGI2622727","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.121389115","151.017884335","GDA94","-34.121389114","151.017884335","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","180.0","180.0","","","","MCDR;VEG-AKKP","1989","08","04","1989-08-04","","HumanObservation","HumanObservation","present","","","","true","true"
"2db86d3c-5359-4b90-abc6-e967fb3e52a4","SDMPI0262754","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.271193225","150.945531763","GDA94","-34.271193224","150.945531763","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPJG05110700","2005","08","02","2005-08-02","","HumanObservation","HumanObservation","present","","","","true","true"
"2b83a63e-e0c6-461e-a6ad-9b96ea242b74","CBG 53235.1","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CBG","Wattamolla Road [towards] Beach. Royal National Park.","-34.1333000000","151.0833000000","","-34.1333","151.0833","","10000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","Hain, B.","1970","08","28","1970-08-28","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"2a285b34-e75d-44d1-b56c-4555670ddd17","SERM13082800","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.085277506","151.020470544","GDA94","-34.085277505","151.020470544","","5.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","ODMP99111101;OPJG02091605","2013","08","28","2013-08-28","","HumanObservation","HumanObservation","present","","","","true","true"
"18923e70-1a55-4d0b-8ea5-79dbfce6aefb","NSW335946","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.115090927","151.034495194","GDA94","-34.115090926","151.034495194","","1000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","NSWOBS-09344","1914","08","13","1914-08-13","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"16a14b9d-a349-4543-b210-169fc735e6f5","SPJGI4643793","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.049623406","151.058227972","GDA94","-34.049623405","151.058227972","","10.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","113.0","113.0","","","","ODMP99111101;OPXE02030501","2012","08","08","2012-08-08","","HumanObservation","HumanObservation","present","","","","true","true"
